customer_id,customer_name,area,registration_date,customer_segment,total_orders,avg_order_value
18935489,Krishna Dugal,Tezpur,2024-06,New,8,1957.21
61763552,Gopal Parikh,Panihati,2023-05,Inactive,5,241.81
88346104,Lakshit Hari,Udaipur,2024-03,Regular,17,1205.49
33651554,Madhav Sridhar,Saharsa,2024-09,New,18,697.13
39140039,Upasna Naidu,Madhyamgram,2023-11,New,18,1504.96
50080663,Adweta Bumb,Morbi,2024-10,Inactive,10,543.84
40643232,Falguni Chand,Salem,2023-04,Regular,4,1374.71
82134278,Jeremiah Jha,Coimbatore,2023-10,Premium,4,294.2
35705377,Wahab Bobal,Tumkur,2023-04,Regular,8,1250.37
11503405,Damyanti Dua,Amritsar,2024-01,Regular,11,1658.1
4988545,Prisha Jha,Anantapuram,2023-04,Regular,10,1251.78
4545935,Aayush Ahluwalia,Warangal,2024-08,Regular,7,1931.1
46148283,Kamya Mander,Kalyan-Dombivli,2023-10,New,11,506.68
29324437,Radhika Bains,Nanded,2024-08,Premium,11,1915.27
48730063,Jatin Dua,Farrukhabad,2024-04,New,19,1497.71
70608515,Aashi Behl,Belgaum,2024-07,Inactive,4,1601.81
32003512,Advaith Sarkar,Sasaram,2024-10,Premium,4,1863.05
96989204,Nimrat Kalita,Deoghar,2024-06,Regular,5,1844.33
4789829,Balvan Shah,Rourkela,2024-11,Regular,6,229.76
15733078,Ekanta Shukla,Phagwara,2023-08,Regular,1,1152.95
48158494,Hamsini Choudhury,Kishanganj,2024-04,Inactive,13,1787.2
12272282,Dev Bal,Sikar,2023-04,Regular,20,1750.74
13265605,Yatin Krishnamurthy,Kollam,2024-11,Premium,3,1086.89
80696046,Avni Trivedi,Agartala,2023-11,Inactive,11,623.23
87266831,Indira Palan,Mirzapur,2024-09,New,17,276.09
90346920,Idika Acharya,Satara,2024-09,New,1,738.13
93938425,Darpan Goyal,Nagercoil,2024-04,Regular,10,1735.57
89699655,Om Chadha,Darbhanga,2024-02,Inactive,4,1134.64
87654461,Maya Amble,Sambhal,2023-09,Inactive,2,1720.18
79944855,Anay Natarajan,Indore,2024-10,Regular,6,1440.06
49617892,Dayamai Parmer,Orai,2024-02,New,19,1894.61
74230420,Ati Choudhry,Mathura,2024-03,Regular,17,1315.38
66629497,Widisha Kaur,Vellore,2023-04,Regular,7,1994.7
43256928,Gaurav Bhardwaj,Baranagar,2023-08,Inactive,19,1984.5
59345983,Liam Sagar,Saharanpur,2023-06,Regular,8,1375.29
88252625,Kritika Jha,Shivpuri,2024-02,New,15,422.31
14275043,Tanvi Lala,Bhilwara,2024-01,New,19,1415.88
64489709,Ekavir Kade,North Dumdum,2024-04,Premium,2,1435.66
59815512,Teerth Seshadri,Jalna,2023-11,Regular,16,1022.99
73377004,Dayamai Borah,Delhi,2023-09,Regular,4,438.31
74761384,Banjeet Gara,Nadiad,2024-10,Premium,12,1550.37
79257353,Tanvi Wagle,Jaunpur,2023-09,New,6,291.96
17159117,Tripti Bassi,Karawal Nagar,2024-05,Premium,1,336.26
95912198,Bhavna Gara,Anantapuram,2024-04,Inactive,12,1065.72
88215615,Falan Dar,Bongaigaon,2023-05,New,14,1520.12
49756591,Madhav Murthy,Miryalaguda,2024-04,Inactive,20,745.4
50650215,Isaac Samra,Pimpri-Chinchwad,2023-11,New,12,1474.41
32500305,Ridhi Khatri,Orai,2024-06,New,5,362.53
42723554,Pranit Wagle,Gandhinagar,2023-05,Regular,10,731.97
1491857,Naveen Balakrishnan,Morena,2024-06,Premium,9,855.24
81229704,Vamakshi Hari,Noida,2024-03,Premium,10,429.04
70966268,Odika Mahal,Arrah,2023-10,New,15,541.94
97182359,Rayaan Viswanathan,Morbi,2024-01,New,15,550.41
46675763,Tanmayi Ramaswamy,Katihar,2023-08,New,19,737.08
51034600,Ubika Borah,Bhilai,2023-04,Inactive,2,1574.01
76512976,Yashica Pathak,Belgaum,2024-07,New,5,279.89
119099,Zansi Parsa,Kavali,2023-08,Inactive,20,637.35
84850688,Atharv Nagar,Barasat,2024-09,Inactive,3,1862.3
95971469,Rachit Parikh,Chapra,2024-09,New,7,1060.59
28413467,Leena Mane,Kolhapur,2024-07,New,16,1451.81
45071436,Gaurang Ratta,Tadepalligudem,2024-10,Inactive,9,807.66
99734256,Ishwar Nair,Ratlam,2024-06,Premium,1,301.12
14472401,Ayaan Rege,Thiruvananthapuram,2024-04,Regular,1,208.09
4606533,Anusha Bhagat,Rajpur Sonarpur,2024-07,Premium,11,704.14
32426778,Falguni Kapadia,Naihati,2024-05,Inactive,14,304.06
63802820,Netra Yohannan,Orai,2023-11,Regular,6,1887.52
24988999,Yashawini Goyal,Raiganj,2024-05,Regular,6,1748.52
77497950,Omkaar Varughese,Kolkata,2023-05,New,7,1852.77
16424635,Fitan Kade,Mirzapur,2024-10,Premium,13,1135.26
93127511,Warinder Chandran,Bijapur,2023-08,Inactive,7,453.17
88434834,Chandresh Pingle,Ambarnath,2023-10,Premium,19,1484.9
88067569,Aayush Sengupta,Gaya,2023-12,Premium,5,273.38
86294036,Chatresh Rajagopalan,Arrah,2023-07,Inactive,13,1311.81
57331847,Jack Kamdar,Amravati,2023-09,Regular,5,752.87
45586151,Pallavi Ram,Saharsa,2023-11,Regular,11,266.65
11389698,Chameli Grover,Jammu,2023-06,Premium,14,1907.68
95018817,Ucchal Bajaj,North Dumdum,2024-06,Inactive,19,466.48
29415527,Abha Behl,Pudukkottai,2024-04,Regular,11,498.21
64932019,Ekiya Babu,Hindupur,2023-10,Premium,6,1022.98
48418662,Matthew Joshi,Machilipatnam,2024-06,Premium,12,1479.93
66485571,Anthony Pall,Ratlam,2023-09,Inactive,2,1055.17
85658166,Faraj Krish,Thrissur,2024-05,New,11,1326.65
20625627,Hredhaan Prasad,Amritsar,2024-08,Premium,11,718.1
72942753,Alka Pal,Gurgaon,2024-09,Regular,5,664.01
1624115,Saksham Atwal,Kochi,2023-10,New,2,331.1
82918668,Harita Nagy,Gudivada,2024-08,Regular,18,1941.44
85006599,Siddharth Krishna,Shimoga,2024-01,Inactive,13,1630.44
73727901,Chanakya Khatri,Solapur,2024-05,Premium,15,1299.49
53636086,Max Nadkarni,Bally,2023-11,Premium,20,1238.26
79076101,Maanav Gaba,Ujjain,2024-01,Premium,2,870.19
65660660,Arya Sodhi,Gangtok,2023-08,Regular,12,749.66
64162093,Nakul Mall,Korba,2024-04,Premium,6,413.3
91243571,Ojas Deep,Navi Mumbai,2023-12,Inactive,12,1569.19
22133362,Samesh Dixit,Anantapuram,2024-08,Inactive,18,482.2
49915498,Harini Mangal,Jalandhar,2023-05,Premium,2,950.88
38018949,Jeet Pandey,Farrukhabad,2024-09,Premium,17,1873.34
93321933,Xalak Sangha,Ozhukarai,2024-03,Inactive,10,566.42
10508763,Anamika Issac,Ratlam,2023-12,Premium,6,992.26
37362180,Praneel Mangat,Visakhapatnam,2023-08,Regular,11,1638.66
8881320,Tanmayi Sem,Uluberia,2024-10,Regular,7,1268.54
25447967,Udyati Sani,Rajkot,2023-09,Regular,18,876.56
64197854,Krishna Ramanathan,Bellary,2023-10,Regular,17,1231.67
34074184,Nakul Din,Bangalore,2024-03,New,18,1988.77
95873651,Shivani Divan,Ballia,2024-06,Inactive,14,536.02
90150193,Advik Rajan,Buxar,2023-07,Inactive,18,783.69
39717448,Om Korpal,Jorhat,2023-06,New,1,210.18
63948546,Samesh Dass,Bhubaneswar,2024-01,Regular,20,1745.12
9900288,Jasmit Pall,Gulbarga,2024-01,Regular,10,1315.84
38496400,Dhruv Bakshi,Bathinda,2024-03,Premium,11,1402.36
27692428,Warjas Tara,Chennai,2024-05,Regular,11,1889.95
65903057,Krishna Shroff,Uluberia,2023-04,Regular,14,1181.71
43990799,Indrajit Singh,Dindigul,2024-02,Regular,6,495.41
42208242,Farhan Tata,Danapur,2023-11,Regular,19,1222.25
44776601,Krisha Sood,Durg,2024-05,Regular,15,1278.59
6724509,Guneet Brahmbhatt,Munger,2023-04,New,13,1966.44
59222551,Urmi Parekh,Jamshedpur,2023-08,Inactive,10,1569.86
44888581,Rehaan Samra,Ballia,2023-03,Inactive,3,392.37
96729650,Yochana Ravel,Ahmednagar,2024-05,Inactive,2,847.93
39957741,Siddharth Sibal,Bellary,2023-11,Inactive,11,1769.15
24104630,Jonathan Deo,Jaipur,2024-01,Premium,13,448.52
96434674,Yashawini Kota,Anantapur,2023-11,Inactive,11,1663.53
14255231,Advika Taneja,Surendranagar Dudhrej,2023-06,Inactive,17,1055.6
83412446,Libni Kunda,Avadi,2023-05,Inactive,13,1935.31
11493380,Jhalak Peri,Madurai,2023-04,Regular,16,422.74
48821170,Hredhaan Bajaj,Jalgaon,2023-10,Inactive,12,1321.76
19145354,Shivani Deo,Rohtak,2023-05,Inactive,11,963.35
76830090,Harshil Dey,Panipat,2024-04,New,4,821.83
81808190,Qasim Sharma,Bhusawal,2023-07,Inactive,1,796.97
40986000,Charles Gara,Karnal,2023-10,Premium,20,223.79
60495351,Henry Rana,Srikakulam,2023-04,New,11,407.03
39261715,Reva Bhatnagar,Patna,2023-12,Premium,19,1974.33
63793401,Frado Ramakrishnan,Kavali,2024-03,Regular,2,1901.32
27746432,Eesha Rajagopal,Bangalore,2023-07,Inactive,10,1261.35
51670882,Krishna Hans,Dehradun,2024-09,Inactive,11,1351.67
61020,Onkar Suresh,Kurnool,2024-07,New,19,1703.16
46802633,Champak Subramaniam,Bettiah,2024-02,Premium,6,617.22
63083547,Aarav Mander,Jhansi,2023-12,Regular,10,900.07
17106161,Gagan Prabhakar,Shimoga,2024-05,Inactive,9,331.15
54797119,Anusha Patel,Bilaspur,2023-12,Premium,14,1673.74
62721353,Jagdish Bora,Danapur,2024-10,Regular,13,992.9
40587811,Jeevika Rajagopalan,Adoni,2023-12,Inactive,5,724.63
25520143,Rajata Ahuja,Berhampur,2024-01,New,10,1133.1
81377917,Nachiket Panchal,Maheshtala,2023-04,Inactive,16,739.14
49433260,Abhiram Wason,Hospet,2024-05,Premium,17,307.03
40117357,Jai Murty,Imphal,2023-03,New,16,753.81
81102955,Pushti Naidu,Bhiwani,2024-07,Premium,16,1403.68
40192266,Vasana Dhar,Bhopal,2024-03,New,19,1893.6
51669263,Odika Manda,Avadi,2023-09,Inactive,2,1698.87
85831746,Girindra Basak,Bahraich,2023-09,Regular,18,952.61
97466783,Harita Mangat,Kota,2023-04,Premium,8,952.96
23982977,Charita Rama,Salem,2023-07,New,2,1863.55
79695653,Yash Hans,Sonipat,2023-08,Regular,11,728.65
83577942,Oviya Rau,Shivpuri,2024-08,New,16,866.2
44149982,Tara Uppal,Yamunanagar,2023-08,New,7,1224.69
46686696,Wazir Seth,Thoothukudi,2024-03,Premium,7,968.93
12184293,Dayita Mand,Phagwara,2023-06,Inactive,7,1811.32
19084027,Mitesh Sehgal,Unnao,2023-07,New,20,908.28
77559557,Akshay Varty,Madurai,2023-08,New,9,601.15
34713143,Ganga Sabharwal,Jehanabad,2024-08,Premium,16,1380.2
75073623,Yashvi Bansal,Kumbakonam,2024-05,New,19,1042.05
12415659,Damini Wagle,Ambala,2024-05,New,10,1786.5
5277675,Vansha Deol,Ghaziabad,2024-10,Premium,9,1312.8
81420960,Warda Chanda,Hazaribagh,2023-05,Inactive,2,269.4
97144544,Indali Toor,Guna,2024-08,Regular,12,1754.04
6856445,Meghana Mangal,Darbhanga,2024-01,New,5,1932.51
70363568,Ekavir Sunder,Shahjahanpur,2023-08,New,13,1632.23
10019218,Elijah Brar,Parbhani,2023-08,New,7,560.14
12799092,William Sarkar,Unnao,2024-05,Inactive,5,557.19
12507907,Maanas Dugal,Nangloi Jat,2023-11,Regular,19,1278.01
29584848,Lucky Chada,Dehri,2024-10,Premium,11,1212.04
27955158,Abeer Kamdar,Shivpuri,2024-03,New,13,1659.73
13651980,Abhiram Basak,Ranchi,2023-05,Inactive,12,308.29
90246977,Yuvraj Chacko,Tiruchirappalli,2023-05,Premium,1,1375.17
91614690,Chaman Yohannan,Nandyal,2023-06,Premium,18,289.7
92027021,Chatura Natt,Ballia,2024-10,Inactive,5,1279.72
11493300,Yatan Bedi,Durg,2024-07,Regular,18,1025.67
77862447,Tejas Doshi,Bally,2023-07,New,3,721.04
47503133,Mitesh Rajan,Chapra,2024-10,Inactive,12,1614.04
65745775,Aryan Mangal,Buxar,2023-12,Inactive,4,1021.23
89867195,Akshay Comar,Tumkur,2023-10,Premium,10,409.49
6247821,Mekhala Vora,Panvel,2023-07,Regular,15,1832.58
73393269,William Varughese,Ajmer,2024-06,Regular,8,1615.2
48716374,Chaman Merchant,Hapur,2023-05,Premium,20,1475.82
78614729,Finn Goswami,Tiruvottiyur,2024-09,New,10,1786.91
20238921,Shivani Kumer,Thiruvananthapuram,2023-09,Premium,8,1298.79
84066402,Lucky Dar,Amritsar,2023-10,Regular,7,794.76
60271325,Michael Chopra,Malegaon,2024-05,New,8,356.62
40692378,Chatresh Rastogi,Jabalpur,2024-09,New,9,1782.4
469006,Shivansh Loyal,Begusarai,2023-08,Inactive,2,1393.2
41811800,Sneha Bahl,Jaunpur,2023-10,Regular,6,1410.59
87107263,Lakshmi Arora,Vijayawada,2024-10,Inactive,9,1659.56
89619421,Urvi Maharaj,Rajpur Sonarpur,2023-11,Premium,5,1466.13
62828341,Darika Deol,Howrah,2024-06,Inactive,20,283.63
55738118,Jagrati Badami,Hapur,2023-12,Regular,11,1520.09
2684440,Hamsini De,Ranchi,2023-09,Premium,5,650.6
77811864,Urvashi Iyengar,Miryalaguda,2023-09,Premium,12,1712.29
43052303,Girik Mutti,Eluru,2023-06,Premium,19,1790.43
24478397,Jairaj Gill,Bidar,2024-03,New,14,829.36
22846435,Jackson Shenoy,Tezpur,2023-07,Inactive,12,1844.21
32868927,Anjali Lala,Karimnagar,2023-04,New,19,926.68
88312515,Kiaan Chhabra,Gandhinagar,2024-02,Inactive,10,544.71
33741801,Girindra Nadig,Ratlam,2024-01,New,16,1249.15
29502852,Andrew Vasa,Dibrugarh,2024-08,New,18,1995.37
75464725,Chavvi Sibal,Sambhal,2023-12,Inactive,20,1805.77
88745052,Leena Zacharia,Kumbakonam,2024-04,Regular,5,516.9
50632192,Omkaar Mander,Nadiad,2023-03,Premium,16,1096.83
81655250,Kashvi Rege,Madurai,2023-07,Regular,17,1399.67
29858395,Patrick Rout,Hospet,2024-09,Inactive,16,442.16
56572297,Rachita Wali,Ulhasnagar,2024-10,Inactive,10,1601.86
18140588,Orinder Malhotra,Jalna,2024-07,Regular,17,856.95
74352908,Ishaan Chad,Guntakal,2024-03,Inactive,13,1879.61
37633848,Samuel Banerjee,Kharagpur,2023-08,Premium,20,1237.57
19180962,Osha Varghese,Kalyan-Dombivli,2024-07,Inactive,19,622.08
75739462,Vasana Ganesh,Satna,2024-06,Premium,2,1474.27
47926198,Bhavini Kulkarni,Nandyal,2024-02,Regular,11,1408.42
57809174,Girindra Dara,Lucknow,2024-04,Premium,11,1898.72
21786873,Balhaar Ramesh,Lucknow,2024-03,Regular,3,1600.68
32564478,Ekbal Dubey,Kishanganj,2024-06,Premium,5,211.3
41168392,Sneha Rajagopalan,Silchar,2024-01,Premium,13,506.28
40305293,Tejas Parmer,Bhatpara,2024-09,Regular,10,614.48
91562028,Ayaan Kashyap,Noida,2024-10,Regular,9,1141.68
5754255,Radha Rana,Mango,2023-11,Inactive,1,1050.74
73891999,Vinaya Khatri,Sambalpur,2024-07,New,11,1681.91
91500615,Varenya Vala,Parbhani,2024-07,Premium,4,840.89
79742293,Faris Mohanty,Hajipur,2024-02,Regular,17,1608.81
71902700,Qarin Nazareth,Bhind,2024-02,Regular,10,824.31
78267238,Luke Bala,Warangal,2024-07,Inactive,1,301.21
16780752,Avi Soman,Begusarai,2023-12,Premium,20,1429.12
91312072,Joshua Rana,Jalna,2024-04,Inactive,4,1518.25
28458746,Dalaja Borde,Bulandshahr,2023-09,New,12,1998.49
57770044,Zarna Master,Ajmer,2023-11,Regular,10,934.08
2234490,Amara Gala,Singrauli,2024-08,Premium,8,1540.25
76202036,Ishita Patla,Gwalior,2024-03,Inactive,13,1118.75
45112520,Anamika Hayre,Rajahmundry,2024-06,Premium,1,499.85
30116949,Harshil Pathak,Nadiad,2023-08,Inactive,5,1535.47
16640907,Anjali Choudhary,Bhagalpur,2024-10,Regular,16,527.03
44174426,Girindra Nair,Salem,2024-07,New,20,1655.49
13939675,Edhitha Lal,Amroha,2024-04,New,18,783.47
33394166,Dakshesh Lad,Surendranagar Dudhrej,2024-10,New,10,282.63
45323391,Viraj Kota,North Dumdum,2024-03,New,2,1008.14
71411879,Aarav Mukherjee,Etawah,2024-10,Regular,4,1743.87
13585482,Meera Dara,Buxar,2023-07,Inactive,20,1475.52
40434527,Liam Nigam,Vellore,2024-06,Inactive,5,815.01
59830126,Raghav Iyengar,Howrah,2024-10,New,14,1799.47
12622901,Januja Kaul,Bareilly,2024-08,Inactive,3,870.68
3897936,Maanav Singh,Pudukkottai,2023-09,Premium,14,215.16
48281892,Teerth Mukherjee,Vellore,2023-04,New,6,1653.39
33370343,Yachana Bava,Ratlam,2024-07,Premium,20,999.04
40877127,Falak Sarraf,Ludhiana,2023-07,Premium,14,757.15
75081265,Gaurav Luthra,Nizamabad,2023-05,Premium,2,958.17
92118758,Yadavi Bhatt,Gorakhpur,2024-01,Regular,2,300.79
66766629,Harita Mander,Gulbarga,2024-02,New,16,504.76
89686431,Eta Dani,Dharmavaram,2024-08,Regular,11,1637.7
88517890,Anvi Swaminathan,Nizamabad,2024-08,Premium,10,1964.72
69761993,Udant Kade,Gangtok,2024-08,New,6,551.0
11562458,Parth Raghavan,Firozabad,2023-11,Regular,7,1409.32
57892837,Thomas Bail,Bally,2024-03,Premium,14,581.57
85474732,Waida Lanka,Allahabad,2024-01,Premium,1,941.76
62541176,Yutika Andra,Tirupati,2024-08,New,7,1691.37
31940833,Urmi Amble,Karawal Nagar,2023-07,New,4,1515.8
76212152,Mitali Kapoor,Agra,2024-10,Premium,13,1767.81
42366724,Quincy Kari,Saharanpur,2023-07,Inactive,20,1896.27
54619715,David Cherian,Panchkula,2024-10,Inactive,4,739.04
24896263,Nachiket Prasad,Amroha,2024-06,Regular,13,532.9
5700842,Waida Trivedi,Amravati,2024-09,Regular,3,514.06
73799927,Tamanna Kashyap,Ambala,2023-04,New,4,1121.27
12867472,Ishanvi Tripathi,Mehsana,2024-10,Premium,3,1053.52
97315135,Bhavini Parikh,Shivpuri,2024-01,New,19,1393.14
48150243,Ekaja Dube,Delhi,2023-11,Regular,13,262.6
19556566,Yashica Doctor,Tiruvottiyur,2023-11,Premium,20,664.17
59240916,Ronith Murthy,Faridabad,2023-08,Inactive,6,1202.51
61002154,Ridhi Datta,Imphal,2023-06,Regular,19,1526.04
81584486,Orinder Kurian,Hazaribagh,2024-01,Inactive,2,369.75
41494867,Kalpit Gulati,Bongaigaon,2023-12,New,15,240.17
75908967,Hemang Sama,Yamunanagar,2023-06,Regular,14,1095.58
38902882,Ria Dugar,Firozabad,2024-03,Inactive,17,1583.52
52048413,Keya Balakrishnan,Jalna,2023-10,Inactive,20,1449.1
99412119,Samarth Sachar,Agartala,2024-05,New,17,653.57
47625855,Caleb Brar,Mango,2023-05,New,6,515.69
19393135,Nathaniel Gokhale,Bidhannagar,2023-06,Regular,19,327.58
87669943,Ikshita Rajagopalan,Nandyal,2023-04,Inactive,1,1272.95
90586443,Baljiwan Pandey,Ambala,2023-08,New,2,1637.32
15066187,Vedant Keer,Jammu,2023-03,Regular,13,791.67
78806824,Yashawini Vasa,Guntakal,2024-01,Premium,20,1027.41
59110513,Chaaya Mody,Raebareli,2023-06,Inactive,12,1377.27
64823226,Vasudha Sheth,Tirupati,2023-04,Premium,5,614.1
49529811,Zayyan Swaminathan,Pimpri-Chinchwad,2024-05,Regular,13,1595.6
18199057,Xalak Sahni,Ratlam,2023-05,Inactive,9,1353.93
17805991,Jhalak Rai,Dhule,2024-05,New,10,924.9
56441247,Aashi Narula,Meerut,2024-06,Premium,18,1667.94
91228580,Ojasvi Yadav,Mangalore,2024-05,Regular,3,330.22
35435896,Abhiram Tiwari,Dehradun,2023-09,Premium,9,338.62
6867315,Yash Lata,Imphal,2024-08,Premium,1,1766.24
54837637,Nathaniel Som,Ichalkaranji,2023-09,Regular,9,1525.43
76257013,Lavanya Loyal,Mango,2023-08,New,16,1812.15
11478478,Vedika Dugal,Ahmednagar,2023-10,Inactive,17,762.82
91347159,Turvi Parikh,Pallavaram,2024-06,Premium,6,887.04
6982488,Vanya Sachdev,Jalna,2024-01,New,4,1819.01
38327793,Yug Brar,Nandyal,2024-05,Inactive,12,1924.53
64722323,Harish Kant,Dibrugarh,2023-05,New,7,1785.47
19523856,Aryan Sood,Thoothukudi,2023-11,Premium,6,1084.14
8628482,Krishna Mani,Bhiwandi,2023-12,New,9,1726.44
58979427,Kiaan Wason,Jalna,2024-01,Premium,3,1743.81
26716400,Yamini Dey,Morena,2023-07,Premium,19,1179.28
89998489,Logan Bhasin,Rajkot,2024-10,Premium,19,1297.04
15808945,Vrinda Khurana,Gangtok,2024-04,New,6,1255.9
60728956,Andrew Nigam,Khandwa,2023-06,Premium,15,1764.25
25430839,Ria Nair,Vellore,2023-09,New,15,885.48
80935110,Oscar Bir,Tumkur,2023-07,Regular,16,1855.7
70965437,Ayush Lanka,Alwar,2024-03,Inactive,17,1220.76
53557741,Robert Shroff,Hospet,2024-10,Inactive,10,1753.39
12832151,Ekavir Bhalla,Baranagar,2023-07,Inactive,16,356.96
188838,Idika Basu,Madanapalle,2024-07,Inactive,12,799.11
56780331,Vinaya Atwal,Gaya,2024-04,Premium,8,903.37
43574734,Falak Magar,Rourkela,2024-05,New,5,551.29
53392567,Darika Banerjee,Aligarh,2024-04,Regular,18,398.91
20310720,Samaksh Chaudhuri,Bhubaneswar,2023-04,Regular,9,1677.91
59427862,Hemani Lall,Erode,2024-10,Premium,1,1713.94
99695529,Charvi Tripathi,North Dumdum,2023-04,New,12,1751.77
1134585,Bhavani Rau,Ghaziabad,2024-02,Regular,8,1975.21
65488134,Faqid Kar,Agra,2023-04,New,12,853.49
96461062,Udarsh Lal,Hosur,2023-05,Regular,14,1612.31
57637943,Kiaan Kala,Amroha,2024-03,Premium,13,1865.94
49371494,Zansi Banik,Kanpur,2023-12,Regular,18,701.13
75038062,Udarsh Bail,Avadi,2024-05,New,19,1882.45
17299810,Hamsini Krish,Kadapa,2024-03,New,13,1874.42
82032191,Benjamin Bhatnagar,Satara,2024-02,New,17,387.14
52417972,Nisha Chadha,Madhyamgram,2024-03,New,1,581.78
9049965,Ishani Kalla,Raichur,2024-04,New,3,1390.06
70420271,Ryan Ratta,Bhusawal,2023-12,New,19,680.28
19536688,Parth Ramaswamy,Tiruppur,2023-09,New,4,1346.03
72359843,Leena Kala,Kalyan-Dombivli,2024-09,Premium,18,888.43
9981089,Ikbal Hari,Proddatur,2023-10,Premium,1,402.74
62510499,Pratyush Trivedi,Kozhikode,2024-08,Premium,16,510.62
34835738,Vrinda Mutti,Jalna,2023-08,Premium,9,1210.36
9641623,Samarth Chander,Kota,2023-09,Premium,3,1515.02
60275891,Anmol Chandra,Amaravati,2024-10,Regular,16,1361.94
78750264,Krishna Choudhry,Ratlam,2024-09,Inactive,7,1664.82
18986315,Adweta Wason,Bidhannagar,2023-04,Premium,19,854.26
10945990,Frado Keer,Burhanpur,2024-03,New,5,1337.11
1601161,Chanchal Thakur,Amaravati,2024-05,Inactive,1,589.31
6390687,Shivansh Dasgupta,Alwar,2024-08,Regular,5,1340.79
63092485,Jeet Magar,Alappuzha,2024-06,Premium,11,1295.42
38244021,Samaksh Oza,Chapra,2024-04,Inactive,13,1326.66
44859592,Dhriti Koshy,Proddatur,2023-10,New,19,1283.05
87984862,Qasim Kant,Yamunanagar,2023-11,Premium,14,1034.45
86067293,Udarsh Gour,Sambalpur,2023-06,Inactive,4,873.53
41164215,Lucky Savant,Secunderabad,2023-03,Premium,15,1304.24
46025543,Rachit Chatterjee,Kottayam,2023-11,Premium,16,1273.07
33481252,Ishaan Naidu,Noida,2024-08,Premium,8,1438.75
68692574,Bachittar Wagle,Bharatpur,2024-08,Inactive,13,1503.93
34839913,Gaurika Dayal,Belgaum,2024-08,Regular,4,1706.89
88923048,Nandini Narula,Agra,2024-07,Premium,4,1202.89
21201299,Ladli Hegde,Unnao,2024-05,New,19,1488.68
34281470,Yash Johal,Kharagpur,2024-01,Premium,11,1787.82
72576730,Girik Kala,Chennai,2024-02,Regular,5,1971.67
90856813,Neha Ramaswamy,Dhanbad,2024-10,Regular,13,1624.06
81500385,Upma Gokhale,Ludhiana,2023-11,New,12,772.64
22974816,Ekantika Muni,Bhusawal,2024-01,Premium,1,865.72
20496835,Chandresh Panchal,Alwar,2023-12,New,17,1240.91
38549299,Ati De,Asansol,2023-08,Regular,4,234.63
78014505,Kashish Chakraborty,Kottayam,2023-04,New,1,696.29
64940409,Yoshita Divan,Gurgaon,2024-09,Inactive,9,882.89
30042971,Garima Morar,Rewa,2024-10,Regular,8,863.9
74682740,Aarush Badami,Rewa,2024-06,Regular,10,1507.28
84824280,Kamya Narayan,Ongole,2024-05,Inactive,17,1752.91
85907588,Avni Rai,Rampur,2024-03,Inactive,5,505.34
6637282,Damini Lad,North Dumdum,2023-10,Inactive,15,1495.87
21432404,Darika Sharaf,Kalyan-Dombivli,2024-02,Inactive,17,1482.59
87954926,Yachana Mahal,Ambala,2024-02,Premium,12,1245.07
29941225,Oviya Bhandari,Chapra,2024-06,Premium,3,689.11
68906393,Zilmil Ranganathan,Jalgaon,2024-06,Regular,13,1094.35
94486311,Ladli Mani,Chittoor,2023-08,New,16,1812.66
28221067,Ekansh Tandon,Agra,2024-10,Regular,6,998.95
3872421,Ladli Saran,Panvel,2023-07,Premium,3,1468.98
77921718,Raghav Bassi,Thrissur,2023-11,Premium,3,1952.17
6187807,Jairaj Tata,Dindigul,2023-08,New,10,1962.92
96795047,Osha Desai,Chittoor,2024-05,New,15,1834.19
44198187,Charvi Lanka,North Dumdum,2024-03,Regular,13,464.33
94730288,Idika Bath,Rampur,2023-07,Regular,17,1560.64
49769532,Yashawini Barman,Ramagundam,2023-05,Premium,20,1923.39
93730857,Pratyush Goyal,Singrauli,2024-03,Premium,6,1446.09
51556553,Hitesh Bakshi,Noida,2024-02,Premium,6,1765.93
22253483,Chandresh Hora,Haridwar,2023-09,Inactive,15,1561.12
4438410,Siya Mittal,Panipat,2024-10,Inactive,11,1868.71
44410149,Dhruv Patel,Pondicherry,2023-05,New,14,1440.46
3282647,Warda Pal,Unnao,2024-01,Premium,18,608.27
69340015,Aryan Ravel,Tenali,2023-10,Premium,16,1168.22
29600229,Tamanna Borde,Gulbarga,2024-01,Inactive,18,1491.65
89886179,Ladli Shah,Kharagpur,2024-02,Inactive,4,1298.64
12077371,Gautami Maharaj,Sambalpur,2023-10,Premium,20,353.22
84216691,Ayaan Sanghvi,Saharanpur,2023-03,Inactive,13,1220.9
90666073,Pratyush Dhar,Farrukhabad,2023-12,Inactive,20,1969.45
21577948,Madhav Johal,Ahmednagar,2023-11,New,17,225.6
32635818,Panini Natt,Loni,2024-03,Regular,12,603.0
98444183,Radha D’Alia,Tenali,2024-02,Regular,11,389.36
43047341,Unnati Wali,Jaunpur,2023-09,Regular,18,1086.42
52617081,Max Mander,Raurkela Industrial Township,2024-07,Inactive,10,996.94
60371334,Shaurya Kuruvilla,Purnia,2023-05,Inactive,15,355.81
34425723,Vasatika Saini,Saharanpur,2023-09,Regular,14,873.22
64298209,Girindra Sangha,Jodhpur,2023-06,Regular,10,311.25
85518832,Alexander Sem,Tezpur,2023-07,Premium,19,205.79
42432226,Gaurang Mitra,Gandhinagar,2023-08,Premium,5,608.34
